original,augmented_name,count
TH-THCS-THPT Trương Vĩnh Ký,"['TH-THCS-THPT Trương Vĩnh Ký', 'th thcs thpt truong vinh ky', 'th truong thcs thpt truong vinh ky', 'th & thcs thpt truong vinh ky', 'th thcs & thpt truong vinh ky', 'th thcs truong trung hoc pho thong truong vinh ky', 'th tthcs thpt truong vinh ky', 'th cs thpt truong vinh ky', 'th thcs pho thong truong vinh ky', 'th cap 2 thpt truong vinh ky', 'th thcs truong cap 3 truong vinh ky', 'th trung hoc co so thpt truong vinh ky', 'th thcs trung hoc pho thong truong vinh ky', 'th thcs truong thpt truong vinh ky', 'th truong cap 2 thpt truong vinh ky', 'th thcs pt truong vinh ky', 'th thcs pho thong trung hoc truong vinh ky', 'th co so thpt truong vinh ky', 'th thcs ptth truong vinh ky', 'th thcs cap 3 truong vinh ky', 'th truong trung hoc co so thpt truong vinh ky']",21
TT GDNN-GDTX Xuân Lộc,"['TT GDNN-GDTX Xuân Lộc', 'tt gdnn gdtx xuan loc', 'tt gdnn giao duc thuong xuyen xuan loc', 'tt gdnn ttgdtx xuan loc', 'tt gdnn trung tam gdtx xuan loc', 'tt gdnn trung tam giao duc thuong xuyen xuan loc']",6
THPT Xuân Lộc,"['THPT Xuân Lộc', 'thpt xuan loc', 'pho thong trung hoc xuan loc', 'cap 3 xuan loc', 'trung hoc pho thong xuan loc', 'truong thpt xuan loc', 'truong trung hoc pho thong xuan loc', 'ptth xuan loc', 'pho thong xuan loc', 'truong cap 3 xuan loc', 'pt xuan loc']",11
THPT Xuân Hưng,"['THPT Xuân Hưng', 'thpt xuan hung', 'pt xuan hung', 'truong cap 3 xuan hung', 'trung hoc pho thong xuan hung', 'pho thong trung hoc xuan hung', 'cap 3 xuan hung', 'truong thpt xuan hung', 'ptth xuan hung', 'truong trung hoc pho thong xuan hung', 'pho thong xuan hung']",11
THPT Xuân Thọ,"['THPT Xuân Thọ', 'thpt xuan tho', 'pho thong xuan tho', 'truong cap 3 xuan tho', 'trung hoc pho thong xuan tho', 'ptth xuan tho', 'pho thong trung hoc xuan tho', 'pt xuan tho', 'cap 3 xuan tho', 'truong thpt xuan tho', 'truong trung hoc pho thong xuan tho']",11
PTDTNT THCS-THPT Điểu Xiểng,"['PTDTNT THCS-THPT Điểu Xiểng', 'ptdtnt thcs thpt dieu xieng', 'ptdtnt thcs truong trung hoc pho thong dieu xieng', 'ptdtnt truong trung hoc co so thpt dieu xieng', 'ptdtnt thcs & thpt dieu xieng', 'ptdtnt thcs pt dieu xieng', 'ptdtnt cs thpt dieu xieng', 'ptdtnt truong thcs thpt dieu xieng', 'ptdtnt thcs truong cap 3 dieu xieng', 'ptdtnt co so thpt dieu xieng', 'ptdtnt thcs ptth dieu xieng', 'ptdtnt trung hoc co so thpt dieu xieng', 'ptdtnt thcs truong thpt dieu xieng', 'ptdtnt tthcs thpt dieu xieng', 'ptdtnt cap 2 thpt dieu xieng', 'ptdtnt thcs pho thong trung hoc dieu xieng', 'ptdtnt thcs cap 3 dieu xieng', 'ptdtnt thcs pho thong dieu xieng', 'ptdtnt thcs trung hoc pho thong dieu xieng', 'ptdtnt truong cap 2 thpt dieu xieng']",20
TH-THCS-THPT Hồng Bàng,"['TH-THCS-THPT Hồng Bàng', 'th thcs thpt hong bang', 'th truong thcs thpt hong bang', 'th & thcs thpt hong bang', 'th thcs & thpt hong bang', 'th thcs pho thong hong bang', 'th cs thpt hong bang', 'th thcs truong cap 3 hong bang', 'th thcs pt hong bang', 'th thcs ptth hong bang', 'th trung hoc co so thpt hong bang', 'th truong trung hoc co so thpt hong bang', 'th thcs truong thpt hong bang', 'th thcs cap 3 hong bang', 'th thcs pho thong trung hoc hong bang', 'th cap 2 thpt hong bang', 'th thcs trung hoc pho thong hong bang', 'th tthcs thpt hong bang', 'th co so thpt hong bang', 'th truong cap 2 thpt hong bang', 'th thcs truong trung hoc pho thong hong bang']",21
TT GDNN-GDTX Long Thành,"['TT GDNN-GDTX Long Thành', 'tt gdnn gdtx long thanh', 'tt gdnn trung tam gdtx long thanh', 'tt gdnn ttgdtx long thanh', 'tt gdnn trung tam giao duc thuong xuyen long thanh', 'tt gdnn giao duc thuong xuyen long thanh']",6
THPT Long Thành,"['THPT Long Thành', 'thpt long thanh', 'trung hoc pho thong long thanh', 'ptth long thanh', 'truong thpt long thanh', 'pho thong trung hoc long thanh', 'pho thong long thanh', 'pt long thanh', 'cap 3 long thanh', 'truong trung hoc pho thong long thanh', 'truong cap 3 long thanh']",11
THPT Long Phước,"['THPT Long Phước', 'thpt long phuoc', 'ptth long phuoc', 'cap 3 long phuoc', 'pt long phuoc', 'truong trung hoc pho thong long phuoc', 'truong thpt long phuoc', 'trung hoc pho thong long phuoc', 'pho thong long phuoc', 'pho thong trung hoc long phuoc', 'truong cap 3 long phuoc']",11
CĐ Công Nghệ Quốc Tế LiLaMa2,"['CĐ Công Nghệ Quốc Tế LiLaMa2', 'cd cong nghe quoc te lilama2']",2
CĐ nghề KV Long Thành-Nhơn Trạch,"['CĐ nghề KV Long Thành-Nhơn Trạch', 'cd nghe kv long thanh nhon trach']",2
TC nghề Tri Thức,"['TC nghề Tri Thức', 'tc nghe tri thuc']",2
CĐ nghề công nghệ cao Đồng Nai,"['CĐ nghề công nghệ cao Đồng Nai', 'cd nghe cong nghe cao dong nai']",2
THCS-THPT Tri Thức,"['THCS-THPT Tri Thức', 'thcs thpt tri thuc', 'thcs truong trung hoc pho thong tri thuc', 'cs thpt tri thuc', 'truong thcs thpt tri thuc', 'thcs ptth tri thuc', 'thcs pho thong tri thuc', 'truong trung hoc co so thpt tri thuc', 'thcs pho thong trung hoc tri thuc', 'thcs trung hoc pho thong tri thuc', 'tthcs thpt tri thuc', 'thcs & thpt tri thuc', 'trung hoc co so thpt tri thuc', 'thcs truong cap 3 tri thuc', 'truong cap 2 thpt tri thuc', 'cap 2 thpt tri thuc', 'thcs pt tri thuc', 'thcs cap 3 tri thuc', 'co so thpt tri thuc', 'thcs truong thpt tri thuc']",20
TT GDNN-GDTX Nhơn Trạch,"['TT GDNN-GDTX Nhơn Trạch', 'tt gdnn gdtx nhon trach', 'tt gdnn ttgdtx nhon trach', 'tt gdnn trung tam gdtx nhon trach', 'tt gdnn trung tam giao duc thuong xuyen nhon trach', 'tt gdnn giao duc thuong xuyen nhon trach']",6
THPT Nhơn Trạch,"['THPT Nhơn Trạch', 'thpt nhon trach', 'ptth nhon trach', 'truong thpt nhon trach', 'trung hoc pho thong nhon trach', 'truong cap 3 nhon trach', 'truong trung hoc pho thong nhon trach', 'pt nhon trach', 'pho thong trung hoc nhon trach', 'pho thong nhon trach', 'cap 3 nhon trach']",11
THPT Phước Thiền,"['THPT Phước Thiền', 'thpt phuoc thien', 'pho thong trung hoc phuoc thien', 'trung hoc pho thong phuoc thien', 'truong cap 3 phuoc thien', 'truong thpt phuoc thien', 'pho thong phuoc thien', 'truong trung hoc pho thong phuoc thien', 'cap 3 phuoc thien', 'ptth phuoc thien', 'pt phuoc thien']",11
TC Kinh tế- Kỹ thuật Đồng Nai,"['TC Kinh tế- Kỹ thuật Đồng Nai', 'tc kinh te ky thuat dong nai']",2
THPT Thống Nhất A,"['THPT Thống Nhất A', 'thpt thong nhat a', 'truong trung hoc pho thong thong nhat a', 'pt thong nhat a', 'truong thpt thong nhat a', 'trung hoc pho thong thong nhat a', 'truong cap 3 thong nhat a', 'cap 3 thong nhat a', 'ptth thong nhat a', 'pho thong thong nhat a', 'pho thong trung hoc thong nhat a']",11
TT GDNN-GDTX Trảng Bom,"['TT GDNN-GDTX Trảng Bom', 'tt gdnn gdtx trang bom', 'tt gdnn ttgdtx trang bom', 'tt gdnn giao duc thuong xuyen trang bom', 'tt gdnn trung tam giao duc thuong xuyen trang bom', 'tt gdnn trung tam gdtx trang bom']",6
THCS THPT Bàu Hàm,"['THCS THPT Bàu Hàm', 'thcs thpt bau ham', 'thcs truong cap 3 bau ham', 'trung hoc co so thpt bau ham', 'thcs cap 3 bau ham', 'truong trung hoc co so thpt bau ham', 'tthcs thpt bau ham', 'thcs & thpt bau ham', 'truong thcs thpt bau ham', 'thcs pho thong trung hoc bau ham', 'truong cap 2 thpt bau ham', 'cs thpt bau ham', 'thcs trung hoc pho thong bau ham', 'thcs truong thpt bau ham', 'thcs pt bau ham', 'thcs truong trung hoc pho thong bau ham', 'thcs ptth bau ham', 'co so thpt bau ham', 'cap 2 thpt bau ham', 'thcs pho thong bau ham']",20
CĐ nghề Cơ giới - Thủy lợi,"['CĐ nghề Cơ giới - Thủy lợi', 'cd nghe co gioi thuy loi']",2
TC nghề Tân Mai,"['TC nghề Tân Mai', 'tc nghe tan mai']",2
TC nghề Hòa Bình,"['TC nghề Hòa Bình', 'tc nghe hoa binh']",2
ĐH Lâm Nghiệp,"['ĐH Lâm Nghiệp', 'dh lam nghiep']",2
TC Bách khoa Đồng Nai,"['TC Bách khoa Đồng Nai', 'tc bach khoa dong nai', 'tc bk dong nai']",3
CĐ Cơ giới - Thủy lợi,"['CĐ Cơ giới - Thủy lợi', 'cd co gioi thuy loi']",2
CĐ Hòa Bình Xuân Lộc,"['CĐ Hòa Bình Xuân Lộc', 'cd hoa binh xuan loc']",2
TH-THCS-THPT Trịnh Hoài Đức,"['TH-THCS-THPT Trịnh Hoài Đức', 'th thcs thpt trinh hoai duc', 'th truong cap 2 thpt trinh hoai duc', 'th & thcs thpt trinh hoai duc', 'th thcs & thpt trinh hoai duc', 'th thcs truong cap 3 trinh hoai duc', 'th cap 2 thpt trinh hoai duc', 'th thcs pho thong trinh hoai duc', 'th tthcs thpt trinh hoai duc', 'th thcs cap 3 trinh hoai duc', 'th thcs pho thong trung hoc trinh hoai duc', 'th trung hoc co so thpt trinh hoai duc', 'th cs thpt trinh hoai duc', 'th thcs trung hoc pho thong trinh hoai duc', 'th truong trung hoc co so thpt trinh hoai duc', 'th truong thcs thpt trinh hoai duc', 'th thcs pt trinh hoai duc', 'th co so thpt trinh hoai duc', 'th thcs ptth trinh hoai duc', 'th thcs truong trung hoc pho thong trinh hoai duc', 'th thcs truong thpt trinh hoai duc']",21
TH-THCS-THPT Trần Đại Nghĩa,"['TH-THCS-THPT Trần Đại Nghĩa', 'th thcs thpt tran dai nghia', 'th thcs trung hoc pho thong tran dai nghia', 'th cs thpt tran dai nghia', 'th thcs & thpt tran dai nghia', 'th thcs truong trung hoc pho thong tran dai nghia', 'th co so thpt tran dai nghia', 'th thcs pho thong trung hoc tran dai nghia', 'th trung hoc co so thpt tran dai nghia', 'th & thcs thpt tran dai nghia', 'th thcs truong thpt tran dai nghia', 'th truong thcs thpt tran dai nghia', 'th cap 2 thpt tran dai nghia', 'th thcs pt tran dai nghia', 'th truong trung hoc co so thpt tran dai nghia', 'th thcs pho thong tran dai nghia', 'th truong cap 2 thpt tran dai nghia', 'th thcs cap 3 tran dai nghia', 'th thcs ptth tran dai nghia', 'th thcs truong cap 3 tran dai nghia', 'th tthcs thpt tran dai nghia']",21
TH-THCS-THPT Trần Quốc Tuấn,"['TH-THCS-THPT Trần Quốc Tuấn', 'th thcs thpt tran quoc tuan', 'th thcs cap 3 tran quoc tuan', 'th trung hoc co so thpt tran quoc tuan', 'th & thcs thpt tran quoc tuan', 'th thcs & thpt tran quoc tuan', 'th thcs pho thong trung hoc tran quoc tuan', 'th thcs pt tran quoc tuan', 'th thcs truong trung hoc pho thong tran quoc tuan', 'th thcs pho thong tran quoc tuan', 'th truong thcs thpt tran quoc tuan', 'th thcs ptth tran quoc tuan', 'th truong trung hoc co so thpt tran quoc tuan', 'th cs thpt tran quoc tuan', 'th thcs trung hoc pho thong tran quoc tuan', 'th tthcs thpt tran quoc tuan', 'th thcs truong thpt tran quoc tuan', 'th co so thpt tran quoc tuan', 'th truong cap 2 thpt tran quoc tuan', 'th thcs truong cap 3 tran quoc tuan', 'th cap 2 thpt tran quoc tuan']",21
THPT Xuân Mỹ,"['THPT Xuân Mỹ', 'thpt xuan my', 'cap 3 xuan my', 'truong trung hoc pho thong xuan my', 'truong cap 3 xuan my', 'pt xuan my', 'ptth xuan my', 'pho thong trung hoc xuan my', 'pho thong xuan my', 'trung hoc pho thong xuan my', 'truong thpt xuan my']",11
THPT Sông Ray,"['THPT Sông Ray', 'thpt song ray', 'trung hoc pho thong song ray', 'cap 3 song ray', 'truong cap 3 song ray', 'truong trung hoc pho thong song ray', 'pt song ray', 'truong thpt song ray', 'ptth song ray', 'pho thong trung hoc song ray', 'pho thong song ray']",11
TT GDNN-GDTX Cẩm Mỹ,"['TT GDNN-GDTX Cẩm Mỹ', 'tt gdnn gdtx cam my', 'tt gdnn ttgdtx cam my', 'tt gdnn trung tam gdtx cam my', 'tt gdnn giao duc thuong xuyen cam my', 'tt gdnn trung tam giao duc thuong xuyen cam my']",6
THPT Cẩm Mỹ,"['THPT Cẩm Mỹ', 'thpt cam my', 'truong trung hoc pho thong cam my', 'cap 3 cam my', 'pho thong trung hoc cam my', 'pho thong cam my', 'truong cap 3 cam my', 'ptth cam my', 'pt cam my', 'truong thpt cam my', 'trung hoc pho thong cam my']",11
THPT Huỳnh Ngọc,"['THPT Huỳnh Ngọc', 'thpt huynh ngoc', 'truong cap 3 huynh ngoc', 'pho thong huynh ngoc', 'trung hoc pho thong huynh ngoc', 'pho thong trung hoc huynh ngoc', 'ptth huynh ngoc', 'truong thpt huynh ngoc', 'truong trung hoc pho thong huynh ngoc', 'pt huynh ngoc', 'cap 3 huynh ngoc']",11
TT.KTTH-HN Long An,"['TT.KTTH-HN Long An', 'tt ktth hn long an']",2
Trường Thể dục Thể thao tỉnh Long An,"['Trường Thể dục Thể thao tỉnh Long An', 'truong the duc the thao tinh long an']",2
TT.GDTX&KTTH,"['TT.GDTX&KTTH', 'tt gdtx ktth', 'tt trung tam giao duc thuong xuyen ktth', 'tt ttgdtx ktth', 'tt giao duc thuong xuyen ktth', 'tt trung tam gdtx ktth']",6
THCS&THPT Hà Long,"['THCS&THPT Hà Long', 'thcs thpt ha long', 'thcs cap 3 ha long', 'truong cap 2 thpt ha long', 'thcs ptth ha long', 'truong trung hoc co so thpt ha long', 'thcs truong cap 3 ha long', 'co so thpt ha long', 'thcs truong thpt ha long', 'thcs & thpt ha long', 'thcs trung hoc pho thong ha long', 'thcs pho thong trung hoc ha long', 'truong thcs thpt ha long', 'tthcs thpt ha long', 'thcs truong trung hoc pho thong ha long', 'trung hoc co so thpt ha long', 'thcs pt ha long', 'cap 2 thpt ha long', 'cs thpt ha long', 'thcs pho thong ha long']",20
THPT chuyên Long An,"['THPT chuyên Long An', 'thpt chuyen long an', 'pt chuyen long an', 'truong cap 3 chuyen long an', 'pho thong chuyen long an', 'cap 3 chuyen long an', 'truong thpt chuyen long an', 'truong trung hoc pho thong chuyen long an', 'trung hoc pho thong chuyen long an', 'pho thong trung hoc chuyen long an', 'ptth chuyen long an']",11
CĐ nghề Kỹ thuật Công nghệ LADEC,"['CĐ nghề Kỹ thuật Công nghệ LADEC', 'cd nghe ky thuat cong nghe ladec']",2
CĐ Nghề Long An,"['CĐ Nghề Long An', 'cd nghe long an']",2
TC Việt – Nhật,"['TC Việt – Nhật', 'tc viet nhat']",2
THCS&THPT Nguyễn Văn Rành,"['THCS&THPT Nguyễn Văn Rành', 'thcs thpt nguyen van ranh', 'thcs truong cap 3 nguyen van ranh', 'tthcs thpt nguyen van ranh', 'thcs & thpt nguyen van ranh', 'thcs truong thpt nguyen van ranh', 'co so thpt nguyen van ranh', 'thcs truong trung hoc pho thong nguyen van ranh', 'truong thcs thpt nguyen van ranh', 'truong trung hoc co so thpt nguyen van ranh', 'thcs trung hoc pho thong nguyen van ranh', 'cap 2 thpt nguyen van ranh', 'thcs pho thong trung hoc nguyen van ranh', 'thcs pho thong nguyen van ranh', 'cs thpt nguyen van ranh', 'thcs pt nguyen van ranh', 'thcs ptth nguyen van ranh', 'truong cap 2 thpt nguyen van ranh', 'thcs cap 3 nguyen van ranh', 'trung hoc co so thpt nguyen van ranh']",20
TT.GDTX Tp. Tân An,"['TT.GDTX Tp. Tân An', 'tt gdtx tp tan an', 'tt ttgdtx tp tan an', 'tt trung tam giao duc thuong xuyen tp tan an', 'tt giao duc thuong xuyen tp tan an', 'tt trung tam gdtx tp tan an']",6
TT.GDTX tỉnh Long An,"['TT.GDTX tỉnh Long An', 'tt gdtx tinh long an', 'tt giao duc thuong xuyen tinh long an', 'tt ttgdtx tinh long an', 'tt trung tam gdtx tinh long an', 'tt trung tam giao duc thuong xuyen tinh long an']",6
THPT Vĩnh Hưng,"['THPT Vĩnh Hưng', 'thpt vinh hung', 'truong thpt vinh hung', 'pho thong vinh hung', 'cap 3 vinh hung', 'pt vinh hung', 'trung hoc pho thong vinh hung', 'ptth vinh hung', 'truong cap 3 vinh hung', 'truong trung hoc pho thong vinh hung', 'pho thong trung hoc vinh hung']",11
THCS&THPT Khánh Hưng,"['THCS&THPT Khánh Hưng', 'thcs thpt khanh hung', 'thcs pho thong khanh hung', 'truong cap 2 thpt khanh hung', 'thcs truong thpt khanh hung', 'tthcs thpt khanh hung', 'thcs & thpt khanh hung', 'thcs trung hoc pho thong khanh hung', 'cap 2 thpt khanh hung', 'thcs pt khanh hung', 'cs thpt khanh hung', 'truong thcs thpt khanh hung', 'thcs ptth khanh hung', 'thcs pho thong trung hoc khanh hung', 'trung hoc co so thpt khanh hung', 'thcs cap 3 khanh hung', 'thcs truong cap 3 khanh hung', 'truong trung hoc co so thpt khanh hung', 'co so thpt khanh hung', 'thcs truong trung hoc pho thong khanh hung']",20
TT.GDTX&KTTH-HN Vĩnh Hưng,"['TT.GDTX&KTTH-HN Vĩnh Hưng', 'tt gdtx ktth hn vinh hung', 'tt ttgdtx ktth hn vinh hung', 'tt trung tam giao duc thuong xuyen ktth hn vinh hung', 'tt trung tam gdtx ktth hn vinh hung', 'tt giao duc thuong xuyen ktth hn vinh hung']",6
THCS&THPT Bình Phong Thạnh,"['THCS&THPT Bình Phong Thạnh', 'thcs thpt binh phong thanh', 'thcs pho thong trung hoc binh phong thanh', 'thcs & thpt binh phong thanh', 'thcs pt binh phong thanh', 'truong cap 2 thpt binh phong thanh', 'thcs truong thpt binh phong thanh', 'cap 2 thpt binh phong thanh', 'thcs truong trung hoc pho thong binh phong thanh', 'thcs ptth binh phong thanh', 'thcs cap 3 binh phong thanh', 'thcs trung hoc pho thong binh phong thanh', 'trung hoc co so thpt binh phong thanh', 'truong trung hoc co so thpt binh phong thanh', 'thcs pho thong binh phong thanh', 'tthcs thpt binh phong thanh', 'truong thcs thpt binh phong thanh', 'cs thpt binh phong thanh', 'thcs truong cap 3 binh phong thanh', 'co so thpt binh phong thanh']",20
THPT Mộc Hóa,"['THPT Mộc Hóa', 'thpt moc hoa', 'pho thong trung hoc moc hoa', 'pho thong moc hoa', 'trung hoc pho thong moc hoa', 'truong cap 3 moc hoa', 'cap 3 moc hoa', 'pt moc hoa', 'truong trung hoc pho thong moc hoa', 'ptth moc hoa', 'truong thpt moc hoa']",11
TT.GDTX&KTTH-HN Mộc Hóa,"['TT.GDTX&KTTH-HN Mộc Hóa', 'tt gdtx ktth hn moc hoa', 'tt giao duc thuong xuyen ktth hn moc hoa', 'tt ttgdtx ktth hn moc hoa', 'tt trung tam gdtx ktth hn moc hoa', 'tt trung tam giao duc thuong xuyen ktth hn moc hoa']",6
THPT Tân Thạnh,"['THPT Tân Thạnh', 'thpt tan thanh', 'ptth tan thanh', 'truong thpt tan thanh', 'trung hoc pho thong tan thanh', 'truong cap 3 tan thanh', 'truong trung hoc pho thong tan thanh', 'pho thong trung hoc tan thanh', 'pho thong tan thanh', 'cap 3 tan thanh', 'pt tan thanh']",11
THCS&THPT Hậu Thạnh Đông,"['THCS&THPT Hậu Thạnh Đông', 'thcs thpt hau thanh dong', 'thcs pho thong hau thanh dong', 'trung hoc co so thpt hau thanh dong', 'thcs truong cap 3 hau thanh dong', 'co so thpt hau thanh dong', 'thcs truong trung hoc pho thong hau thanh dong', 'truong trung hoc co so thpt hau thanh dong', 'thcs & thpt hau thanh dong', 'thcs cap 3 hau thanh dong', 'truong cap 2 thpt hau thanh dong', 'thcs pt hau thanh dong', 'cap 2 thpt hau thanh dong', 'thcs trung hoc pho thong hau thanh dong', 'thcs truong thpt hau thanh dong', 'truong thcs thpt hau thanh dong', 'thcs ptth hau thanh dong', 'cs thpt hau thanh dong', 'thcs pho thong trung hoc hau thanh dong', 'tthcs thpt hau thanh dong']",20
TT.GDNN-GDTX huyện Tân Thạnh,"['TT.GDNN-GDTX huyện Tân Thạnh', 'tt gdnn gdtx huyen tan thanh', 'tt gdnn trung tam gdtx huyen tan thanh', 'tt gdnn trung tam giao duc thuong xuyen huyen tan thanh', 'tt gdnn giao duc thuong xuyen huyen tan thanh', 'tt gdnn ttgdtx huyen tan thanh']",6
TT.GDTX&KTTH-HN Tân Thạnh,"['TT.GDTX&KTTH-HN Tân Thạnh', 'tt gdtx ktth hn tan thanh', 'tt giao duc thuong xuyen ktth hn tan thanh', 'tt trung tam gdtx ktth hn tan thanh', 'tt trung tam giao duc thuong xuyen ktth hn tan thanh', 'tt ttgdtx ktth hn tan thanh']",6
THPT Thạnh Hóa,"['THPT Thạnh Hóa', 'thpt thanh hoa', 'truong trung hoc pho thong thanh hoa', 'trung hoc pho thong thanh hoa', 'ptth thanh hoa', 'pt thanh hoa', 'pho thong trung hoc thanh hoa', 'cap 3 thanh hoa', 'truong cap 3 thanh hoa', 'pho thong thanh hoa', 'truong thpt thanh hoa']",11
TT.GDTX&KTTH-HN Thạnh Hoá,"['TT.GDTX&KTTH-HN Thạnh Hoá', 'tt gdtx ktth hn thanh hoa', 'tt giao duc thuong xuyen ktth hn thanh hoa', 'tt trung tam gdtx ktth hn thanh hoa', 'tt trung tam giao duc thuong xuyen ktth hn thanh hoa', 'tt ttgdtx ktth hn thanh hoa']",6
THPT Đức Huệ,"['THPT Đức Huệ', 'thpt duc hue', 'truong cap 3 duc hue', 'ptth duc hue', 'pho thong trung hoc duc hue', 'cap 3 duc hue', 'pho thong duc hue', 'trung hoc pho thong duc hue', 'pt duc hue', 'truong thpt duc hue', 'truong trung hoc pho thong duc hue']",11
TT.GDNN-GDTX huyện Đức Huệ,"['TT.GDNN-GDTX huyện Đức Huệ', 'tt gdnn gdtx huyen duc hue', 'tt gdnn trung tam gdtx huyen duc hue', 'tt gdnn trung tam giao duc thuong xuyen huyen duc hue', 'tt gdnn ttgdtx huyen duc hue', 'tt gdnn giao duc thuong xuyen huyen duc hue']",6
THCS&THPT Mỹ Quý,"['THCS&THPT Mỹ Quý', 'thcs thpt my quy', 'thcs ptth my quy', 'truong trung hoc co so thpt my quy', 'thcs pho thong trung hoc my quy', 'truong cap 2 thpt my quy', 'thcs trung hoc pho thong my quy', 'tthcs thpt my quy', 'thcs pt my quy', 'thcs cap 3 my quy', 'cs thpt my quy', 'thcs & thpt my quy', 'thcs truong thpt my quy', 'cap 2 thpt my quy', 'thcs truong cap 3 my quy', 'trung hoc co so thpt my quy', 'truong thcs thpt my quy', 'thcs truong trung hoc pho thong my quy', 'co so thpt my quy', 'thcs pho thong my quy']",20
THCS&THPT Mỹ Bình,"['THCS&THPT Mỹ Bình', 'thcs thpt my binh', 'thcs truong thpt my binh', 'co so thpt my binh', 'cs thpt my binh', 'thcs pho thong trung hoc my binh', 'truong thcs thpt my binh', 'thcs & thpt my binh', 'thcs trung hoc pho thong my binh', 'tthcs thpt my binh', 'trung hoc co so thpt my binh', 'thcs ptth my binh', 'thcs pt my binh', 'thcs truong trung hoc pho thong my binh', 'thcs pho thong my binh', 'thcs truong cap 3 my binh', 'truong trung hoc co so thpt my binh', 'truong cap 2 thpt my binh', 'thcs cap 3 my binh', 'cap 2 thpt my binh']",20
TT.GDTX&KTTH-HN Đức Huệ,"['TT.GDTX&KTTH-HN Đức Huệ', 'tt gdtx ktth hn duc hue', 'tt trung tam giao duc thuong xuyen ktth hn duc hue', 'tt ttgdtx ktth hn duc hue', 'tt trung tam gdtx ktth hn duc hue', 'tt giao duc thuong xuyen ktth hn duc hue']",6
THPT Đức Hòa,"['THPT Đức Hòa', 'thpt duc hoa', 'pho thong trung hoc duc hoa', 'truong trung hoc pho thong duc hoa', 'trung hoc pho thong duc hoa', 'pt duc hoa', 'cap 3 duc hoa', 'pho thong duc hoa', 'truong thpt duc hoa', 'ptth duc hoa', 'truong cap 3 duc hoa']",11
THPT Hậu Nghĩa,"['THPT Hậu Nghĩa', 'thpt hau nghia', 'truong thpt hau nghia', 'pho thong hau nghia', 'truong trung hoc pho thong hau nghia', 'pho thong trung hoc hau nghia', 'cap 3 hau nghia', 'truong cap 3 hau nghia', 'pt hau nghia', 'trung hoc pho thong hau nghia', 'ptth hau nghia']",11
THPT Võ Văn Tần,"['THPT Võ Văn Tần', 'thpt vo van tan', 'trung hoc pho thong vo van tan', 'ptth vo van tan', 'truong cap 3 vo van tan', 'pho thong trung hoc vo van tan', 'pho thong vo van tan', 'truong trung hoc pho thong vo van tan', 'pt vo van tan', 'cap 3 vo van tan', 'truong thpt vo van tan']",11
THPT An Ninh,"['THPT An Ninh', 'thpt an ninh', 'truong thpt an ninh', 'pt an ninh', 'ptth an ninh', 'truong trung hoc pho thong an ninh', 'trung hoc pho thong an ninh', 'pho thong trung hoc an ninh', 'truong cap 3 an ninh', 'cap 3 an ninh', 'pho thong an ninh']",11
TT.GDNN-GDTX huyện Đức Hòa,"['TT.GDNN-GDTX huyện Đức Hòa', 'tt gdnn gdtx huyen duc hoa', 'tt gdnn ttgdtx huyen duc hoa', 'tt gdnn giao duc thuong xuyen huyen duc hoa', 'tt gdnn trung tam gdtx huyen duc hoa', 'tt gdnn trung tam giao duc thuong xuyen huyen duc hoa']",6
TT.GDTX&KTTH-HN Võ Văn Tần,"['TT.GDTX&KTTH-HN Võ Văn Tần', 'tt gdtx ktth hn vo van tan', 'tt trung tam giao duc thuong xuyen ktth hn vo van tan', 'tt trung tam gdtx ktth hn vo van tan', 'tt ttgdtx ktth hn vo van tan', 'tt giao duc thuong xuyen ktth hn vo van tan']",6
TC nghề Đức Hòa,"['TC nghề Đức Hòa', 'tc nghe duc hoa']",2
THPT Năng khiếu Đại học Tân Tạo,"['THPT Năng khiếu Đại học Tân Tạo', 'thpt nang khieu dai hoc tan tao', 'ptth nang khieu dai hoc tan tao', 'thpt nang khieu truong dh tan tao', 'pt nang khieu dai hoc tan tao', 'thpt nang khieu truong dai hoc tan tao', 'thpt nang khieu dh tan tao', 'thpt nang khieu daj hoc tan tao', 'truong cap 3 nang khieu dai hoc tan tao', 'trung hoc pho thong nang khieu dai hoc tan tao', 'cap 3 nang khieu dai hoc tan tao', 'pho thong nang khieu dai hoc tan tao', 'pho thong trung hoc nang khieu dai hoc tan tao', 'truong thpt nang khieu dai hoc tan tao', 'truong trung hoc pho thong nang khieu dai hoc tan tao']",15
TT.GDTX&KTTH-HN Đức Hoà,"['TT.GDTX&KTTH-HN Đức Hoà', 'tt gdtx ktth hn duc hoa', 'tt giao duc thuong xuyen ktth hn duc hoa', 'tt trung tam giao duc thuong xuyen ktth hn duc hoa', 'tt trung tam gdtx ktth hn duc hoa', 'tt ttgdtx ktth hn duc hoa']",6
