Column1,text,normed_text,clean_text
36344,Truong PTTH Dong Loc,Trường THPT Đồng Lộc,THPT Đồng Lộc
36223,Đồng Quan highschool,Trường THPT Đồng Quan,THPT Đồng Quan
36466,Trường THPTTH Đông sơn I,Trường THPT Đông Sơn 1,THPT Đông Sơn 1
35506,Trường THPT Đồng Yên,Trường THPT Đồng Yên,THPT Đồng Yên
35600,PTDT NT Bình Thuận,Trường THPT Dân Tộc Nội Trú Tỉnh Bình Thuận,THPT DTNT Bình Thuận
36255,Trường THPT Dân tộc Nội trú tỉnh Bình Thuận,Trường THPT Dân Tộc Nội Trú Tỉnh Bình Thuận,THPT DTNT Bình Thuận
36429,da tung hoc truong trung  pho thong noi tru binh thuan,Trường THPT Dân Tộc Nội Trú Tỉnh Bình Thuận,THPT DTNT Bình Thuận
36148,Trường phổ thông dân tộc nội trú Cao Bằng,Trường THPT Dân Tộc Nội Trú Tỉnh Cao Bằng,THPT DTNT Cao Bằng
35685,Trường DTNT Tỉnh Cao Bằng,Trường THPT DTNT tỉnh Cao Bằng,THPT DTNT Cao Bằng
36258,DTNT Dak Ha,Trường THPT DTNT Đak Hà,THPT DTNT Đak Hà
35850,Truong PTDTNT-Trường THPT-H Dien Bien Dong,Trường PTDTNT Trường THPT Điện Biên Đông,THPT DTNT Điện Biên Đông
36251,Truong pho thong dan toc noi tru tinh dong nai,Trường THPT Dân Tộc Nội Trú Đồng Nai,THPT DTNT Đồng Nai
35776,Truong DTNT tinh Hoa Binh,Trường THPT Dân tộc Nội trú Hòa Bình,THPT DTNT Hòa Bình
36085,Trường THPT Dân tộc Nội trú Hòa Bình,Trường THPT Dân tộc Nội trú Hòa Bình,THPT DTNT Hòa Bình
36725,Trường trung học phổ thông dân tộc nội trú,Trường THPT Dân tộc Nội trú Hòa Bình,THPT DTNT Hòa Bình
36216,Truong Trường THPT DTNT Huỳnh Cương,Trường THPT Dân Tộc Nội Trú Huỳnh Cương,THPT DTNT Huỳnh Cương
36519,Truong Trường THPT Dan Toc noi tru tinh lao cai,Trường THPT Dân tộc Nội trú Lào Cai,THPT DTNT Lào Cai
35336,Trường THPTdt nội trú Trường THPT miên tay,Trường THPT Dân Tộc Nội Trú - Trường THPT Miền Tây,THPT DTNT Miền Tây
36131,noi tru vinh-nghe an,Trường THPT Dân tộc Nội trú Nghệ An,THPT DTNT Nghệ An
36352,Trường DT Nội Trú Ngọc Lặc,Trường Trung học Dân Tộc Nội Trú Ngọc Lặc,THPT DTNT Ngọc Lặc
36540,Dan toc noi tru Tinh Phu Tho,Trường THPT Dân tộc Nội trú tỉnh Phú Thọ,THPT DTNT Phú Thọ
35598,Trường THPT-DTNT QUANG NGAI,Trường THPT Dân tộc nội trú tỉnh Quảng Ngãi,THPT DTNT Quảng Ngãi
36580,Trường THPT DTNT TAN KY,Trường THPT Dân tộc Nội trú Tân Kỳ,THPT DTNT Tân Kỳ
35435,Phổ Thông Dân Tộc Nội Trú Tuyên Quang,Trường THPT Dân Tộc Nội Trú - Trường THPT Tỉnh Tuyên Quang,THPT DTNT Tuyên Quang
35577,Trung Học Phổ Thông Dân Tộc Nôi Trú Tỉnh Tuyên Quang,Trường THPT Dân Tộc Nội Trú - Trường THPT Tỉnh Tuyên Quang,THPT DTNT Tuyên Quang
35412,Truong Trường THPT So 1 Duc PHo,Trường THPT số 1 Đức Phổ,THPT Đức Phổ 1
36182,Trường THPT Duc tho,Trường THPT Đức Thọ,THPT Đức Thọ
35713,Trường THPT Dương Văn Dương,Trường THPT Dương Văn Dương,THPT Dương Văn Dương
35283,TTrường THPT Dương xá,Trường THPT Dương Xá,THPT Dương Xá
36526,Trung học phổ thông Dương Xá Gia lâm Hà nội,Trường THPT Dương Xá,THPT Dương Xá
35554,Truong gang thep thai nguyen,Trường THPT Gang Thép,THPT Gang Thép
36485,PTTH Gang Thep,Trường THPT Gang Thép,THPT Gang Thép
36381,TTrường THPT ganh hao,Trường THPT Gành Hào,THPT Gành Hào
35771,pho thong gia loc hai duong,Trường THPT Gia Lộc,THPT Gia Lộc
36662,TTrường THPT gia vien b,Trường THPT Gia Viễn B,THPT Gia Viễn B
35746,Gia Vien C,Trường THPT Gia Viễn C,THPT Gia Viễn C
36587,Giong Ong To Highschool,Trường THPT Giồng Ông Tố,THPT Giồng Ông Tố
35462,Truong Trường THPT Ha Huy Tap huyen kong chro gia la,Trường THPT Hà Huy Tập,THPT Hà Huy Tập
35602,Hà Huy Tập.(Vinh2),Trường THPT Hà Huy Tập,THPT Hà Huy Tập
35940,Trường THPT Ha Huy Tap-kongchro,Trường THPT Hà Huy Tập,THPT Hà Huy Tập
36189,PTHH Hà Huy Tập,Trường THPT Hà Huy Tập,THPT Hà Huy Tập
35216,Trường THPT HÀ TÔNG HUAN,Trường THPT Hà Tông Huân,THPT Hà Tông Huân
36608,Trường THPT Hai Bà Trưng Thạch Thất Hà Nội,Trường THPT Hai Bà Trưng,THPT Hai Bà Trưng
36674,Trường THPT Hải Đảo,Trường THPT Hải Đảo,THPT Hải Đảo
35465,Trường THPT Hai Hau C,Trường THPT Hải Hậu C,THPT Hải Hậu C
36413,Trung học phổ thông hải hậu C,Trường THPT Hải Hậu C,THPT Hải Hậu C
36138,Truong Trường THPT ham nghj,Trường THPT Hàm Nghi,THPT Hàm Nghi
36152,Trường Trung Học Phổ Thông Hàm Yên tuyên quang,Trường THPT Hàm Yên,THPT Hàm Yên
35530,TH Phổ thông Hậu Lộc 1,Trường THPT Hậu Lộc I,THPT Hậu Lộc 1
35540,Trường Hermann Gmeiner Cà Mau,Trường THPT Hermann Gmeiner Cà Mau,THPT Hermann Gmeiner Cà Mau
36451,PTTH Hiền Đa,Trường THPT Hiền Đa,THPT Hiền Đa
35314,PTTH So 1 Hiep Hoa,Trường THPT Hiệp Hòa 5,THPT Hiệp Hòa 5
35231,TRUONG TRUNG HOC PHO THONG HIEP HOA SO 2,Trường THPT Hiệp Hòa số 2,THPT Hiệp Hòa số 2
36209,TTrường THPT Hô Xuân Hương,Trường THPT Hồ Xuân Hương,THPT Hồ Xuân Hương
36321,Trường THPT Hòa Bình,Hệ thống Trường Hòa Bình - La Trobe,THPT Hòa Bình - La Trobe
35443,Trường THPT Hòa Minh,Trường THPT Hòa Minh,THPT Hòa Minh
35514,Trường THPT  Hoài Ân,Trường THPT Hoài Ân,THPT Hoài Ân
36410,Trường Trung Học Phổ Thông Hoài Ân,Trường THPT Hoài Ân,THPT Hoài Ân
35467,Trường THPT Hoài Đức A,Trường THPT Hoài Đức A,THPT Hoài Đức A
35277,Trường THPTTH Hoàng Diệu - Sóc Trăng,Trường THPT Hoàng Diệu,THPT Hoàng Diệu
36337,Hoàng Diệu school,Trường THPT Hoàng Diệu,THPT Hoàng Diệu
35736,Truong cap 3 Hoang Hoa Tham .Le Ninh,Trường THPT Hoàng Hoa Thám,THPT Hoàng Hoa Thám
36135,12D Trường THPT HOANG MAI,Trường THPT Hoàng Mai,THPT Hoàng Mai
35624,Trường THPT hoang quoc viet vo nhai thai nguyen,Trường THPT Hoàng Quốc Việt,THPT Hoàng Quốc Việt
36652,Trường cấp 3 yên thọ. nay là Trường THPT hoàng quốc việt,Trường THPT Hoàng Quốc Việt,THPT Hoàng Quốc Việt
36161,"Trường thph Hoàng Văn Thụ ,Lục Yên, Yên Bái",Trường THPT Hoàng Văn Thụ,THPT Hoàng Văn Thụ
36684,THTP Hoanq Van Thu,Trường THPT Hoàng Văn Thụ,THPT Hoàng Văn Thụ
35364,Trường THCS dân lập Hồng Hà,Trường Hồng Hà - Nguyễn Khuyến,THPT Hồng Hà
35667,Trường THPT Hồng Lam,Trường THPT Hồng Lam,THPT Hồng Lam
36735,Trường THPT hong ngu,Trường THPT Hồng Ngự 1,THPT Hồng Ngự 1
36398,Trường Trung Học Phổ Thông Hồng Quang,Trường THPT Hồng Quang,THPT Hồng Quang
36390,Trường THPTTH Hưng nhân,Trường THPT Hưng Nhân,THPT Hưng Nhân
35639,Trường cấp 3 Hùng vương Phú thọ,Trường THPT Hùng Vương,THPT Hùng Vương
36504,trung hoc hung vuong phu tho,Trường THPT Hùng Vương,THPT Hùng Vương
35861,THPP HY,Trường THPT Hưng Yên,THPT Hưng Yên
35991,truong thtp huong khe,Trường THPT HƯƠNG KHÊ,THPT HƯƠNG KHÊ
36245,ptth Huong Son,Trường THPT Hương Sơn,THPT Hương Sơn
36370,PTTH Hương Sơn,Trường THPT Hương Sơn,THPT Hương Sơn
35327,Trường THPT Hương Thuỷ,Trường THPT Hương Thủy,THPT Hương Thủy
36622,Trường TTPT Hương Thủy,Trường THPT Hương Thủy,THPT Hương Thủy
36527,Trừơng phổ thông huỳnh hữu nghĩa mỹ tú sóc trăng,Trường THPT Huỳnh Hữu Nghĩa,THPT Huỳnh Hữu Nghĩa
36347,THPH huynh ngoc hue,Trường THPT Huỳnh Ngọc Huệ,THPT Huỳnh Ngọc Huệ
35271,hung thuc khang,Trường THPT Huỳnh Thúc Kháng,THPT Huỳnh Thúc Kháng
35914,phổ thông Huỳnh Thúc Kháng,Trường THPT Huỳnh Thúc Kháng,THPT Huỳnh Thúc Kháng
35918,truong Trường THPT huynh thuc khang - iakha-iagrai-gia lai,Trường THPT Huỳnh Thúc Kháng,THPT Huỳnh Thúc Kháng
36217,Trường THPT hùynh thúc kháng hà nôi.,Trường THPT Huỳnh Thúc Kháng,THPT Huỳnh Thúc Kháng
36233,Trường THPTTH Huỳnh Thúc Kháng,Trường THPT Huỳnh Thúc Kháng,THPT Huỳnh Thúc Kháng
36757,Huynh Thuc Khang Highschool,Trường THPT Huỳnh Thúc Kháng,THPT Huỳnh Thúc Kháng
36044,Trung Hoc Pho Thong Ke Sach - Soc Trang,Trường THPT Kế Sách,THPT Kế Sách
36289,Trường THPT Khánh Hòa,Trường THPT Khánh Hòa,THPT Khánh Hòa
35306,TTrường THPT  Khánh Hưng,Trường THPT Khánh Hưng,THPT Khánh Hưng
36697,Trường THPT Kiên Lương,Trường THPT Kiên Lương,THPT Kiên Lương
36334,Trường THPT thị xã Kiến Tường tỉnh Long An,Trường THPT Kiến Tường,THPT Kiến Tường
35235,Trường THPT Kiến Văn,Trường THPT Kiến Văn,THPT Kiến Văn
36286,Trường Trung Học Phổ Thông Kiến Văn,Trường THPT Kiến Văn,THPT Kiến Văn
35563,Truong Trường THPT Kim boi A,Trường THPT Kim Bôi A,THPT Kim Bôi A
35464,Trường THPT KIM ĐỒNG,Trường THPT Kim Động,THPT Kim Động
35597,PTTH kim lien nam dan nghe an,Trường THPT Kim Liên,THPT Kim Liên
35367,Trường THPT Kjm Ljen,Trường THPT Kim Liên - Hà Nội,THPT Kim Liên
36445,Trường THPTKimLien,Trường THPT Kim Liên - Hà Nội,THPT Kim Liên
35357,Phổ Thông Kim Sơn B,Trường THPT Kim Sơn B,THPT Kim Sơn B
35783,Trường trung học phổ thông Kim Xuyên,Trường THPT Kim Xuyên,THPT Kim Xuyên
36035,Trường THPT kinh mon,Trường THPT Kinh Môn,THPT Kinh Môn
36387,Trường THPT Kroongana,Trường THPT Krông Ana,THPT Krông Ana
36122,Trường THPT Krông Bông đak lăk,Trường THPT Krông Bông,THPT Krông Bông
35301,Trường THPT lang gjang 3,Trường THPT Lạng Giang số 3,THPT Lạng Giang 3
36611,lang giang3,Trường THPT Lạng Giang số 3,THPT Lạng Giang 3
35556,phổ thông lấp vò 2,Trường THPT Lấp Vò 2,THPT Lấp Vò 2
35473,Trường THPT LE CHAN,Trường THPT Lê Chân,THPT Lê Chân
35586,Trường THPT Bình Đại A - Lê Hoàng Chiếu - CHS,Trường THPT Lê Hoàng Chiếu,THPT Lê Hoàng Chiếu
35869,Trường THPT Lê Hồng Phong-Nghệ An,Trường THPT Lê Hồng Phong,THPT Lê Hồng Phong
36415,Trường THPT lê hồng phong bỉm sơn thanh hoá,Trường THPT Lê Hồng Phong,THPT Lê Hồng Phong
35552,Trường THPT Le Hong Phong thi xa Ba Don Quang Binh,Trường THPT Lê Hồng Phong - Quảng Bình,THPT Lê Hồng Phong
35307,Trường THPTdl Le Loi,Trường THPT Lê Lợi,THPT Lê Lợi
35488,Trường THPT Lê Lợi,Trường THPT Lê Lợi,THPT Lê Lợi
35881,Tung hk Trường THPT leloi,Trường THPT Lê Lợi,THPT Lê Lợi
36008,Truong Trường THPT Lê Quang Chi,Trường THPT Lê Quảng Chí,THPT Lê Quảng Chí
35267,PT Lê Qúy Đôn,Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
35298,Trường THPT le quy don_06,Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
35325,Trường THPT Lê Quý Đôn - Tam Kỳ - Quảng Nam,Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
35399,PTTH Le Qui Don - Thai Binh,Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
35407,"Trường THPT Le Quy Don- Dong Da, Ha Noi.",Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
35822,le quy don dong da ha noi,Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
36013,Le Quy Don High School hà đông,Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
36239,"Trường THPT Lê Quý Đôn-Thái Bình,Thái Bình,Việt Nam",Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
36380,"Trường THPT Lê Quý Đôn, Huyện Chưprông, Tỉnh Gia Lai",Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
36573,Trường THPT lê quý đôn đai đồng tiên du bắc ninh,Trường THPT Lê Quý Đôn,THPT Lê Quý Đôn
36277,Trường THPT Lê Quý Đôn Huyện Trấn Yên - Yên Bái,Trường THPT Lê Qúy Đôn,THPT Lê Qúy Đôn
36667,cap ba tran yen yen bai nay la trung hoc le quy don tran yen yen bai,Trường THPT Lê Qúy Đôn,THPT Lê Qúy Đôn
36556,truong trung hoc pt le quy don lam ha,Trường THPT Lê Quý Đôn - Lâm Hà,THPT Lê Qúy Đôn
35238,lê quý đôn-long bình tân,Trường THPT Lê Quý Đôn - Long Bình Tân,THPT Lê Qúy Đôn
35507,truong Trường THPT Le Thanh Phuong,Trường THPT Lê Thành Phương,THPT Lê Thành Phương
35240,Trường THPT LÊ THÁNH TÔNG Ayunpa-Gia lai,Trường THPT Lê Thánh Tông,THPT Lê Thánh Tông
36246,truong pho thong trung hoc ayunpa,Trường THPT Lê Thánh Tông,THPT Lê Thánh Tông
35637,Trường THPT Le Van Tam,Trường THPT Lê Văn Tám,THPT Lê Văn Tám
36641,Trường THPT loch hoi thuong,Trường THPT Lịch Hội Thượng,THPT Lịch Hội Thượng
35591,Trường THPT Long Binh,Trường THPT Long Bình,THPT Long Bình
36483,Truong trung hoc Pho Thong Long Binh,Trường THPT Long Bình,THPT Long Bình
35848,Trường THPT BC LONG CHÂU SA,Trường THPT Long Châu Sa,THPT Long Châu Sa
35852,Trường THPT Long  Khanh,Trường THPT Long Khánh,THPT Long Khánh
36690,PTTH luc ngan 1,Trường THPT Lục Ngạn số 1,THPT Lục Ngạn 1
35479,Trung hoc pho thong Bac Luog Son,Trường THPT Lương Sơn,THPT Lương Sơn
35978,TH PHỔ THÔNG LƯƠNG TÀI 1,Trường THPT Lương Tài,THPT Lương Tài
36394,Trường Trung Học Phổ Thông Lương Tài 1 -  Lương Tài - Bắc Ninh,Trường THPT Lương Tài Số 1,THPT Lương Tài 1
36150,Trường THPT Lương Tài 2,Trường THPT Lương Tài số 2,THPT Lương Tài 2
35444,Trường THCS Lương Thế Vinh,Trường Lương Thế Vinh Cơ Sở A,THPT Lương Thế Vinh
35761,Vinhbinh high school,Trường THPT Lương Thế Vinh,THPT Lương Thế Vinh
36550,Trường THPT Lương Thế Vinh-Tây Ninh,Trường THPT Lương Thế Vinh,THPT Lương Thế Vinh
36360,Trường THPT lương thế vinh - cẩm phả,Trường THPT Lương Thế Vinh cơ sở 2,THPT Lương Thế Vinh
36582,Trường THPT Lương Văn Can,Trường THPT Lương Văn Can Hà Nội,THPT Lương Văn Can Hà Nội
35512,Trường THPT luong van tri van quan ls,Trường THPT Lương Văn Tri,THPT Lương Văn Tri
36656,Trường THPT LUU HOANG,Trường THPT Lưu Hoàng,THPT Lưu Hoàng
35793,Tru0ng Trường THPT luu nhan cku,Trường THPT Lưu Nhân Chú,THPT Lưu Nhân Chú
35651,Trường THPT LƯU TẤN PHÁT,Trường THPT Lưu Tấn Phát,THPT Lưu Tấn Phát
35763,trung học phổ thông lưu văn liệt,Trường THPT Lưu Văn Liệt,THPT Lưu Văn Liệt
36314,Pho Thong Lt1,Trường THPT Lý Thái Tổ,THPT Lý Thái Tổ
35300,Trường THPT Lý Thường Kiệt - Tây Ninh,Trường THPT Lý Thường Kiệt,THPT Lý Thường Kiệt
35527,Trường THPT Lý Thường Kiệt-HP,Trường THPT Lý Thường Kiệt,THPT Lý Thường Kiệt
35212,Trường THPT ly tu trog thag pjh quag nam,Trường THPT Lý Tự Trọng,THPT Lý Tự Trọng
36574,Trường THPT Lý Tự Trọng- Nam Trực- Nam Định,Trường THPT Lý Tự Trọng,THPT Lý Tự Trọng
36708,Trường THPT Lý Tự Trọng - Thạch Hà - Hà Tĩnh,Trường THPT Lý Tự Trọng,THPT Lý Tự Trọng
35347,pho thong mac dinh chi,Trường THPT Mạc Đĩnh Chi,THPT Mạc Đĩnh Chi
35911,Truong Trường THPT Mac dinh chi nan sach,Trường THPT Mạc Đĩnh Chi,THPT Mạc Đĩnh Chi
35482,Truong Trường THPT Meo Vac,Trường THPT Mèo Vạc,THPT Mèo Vạc
35769,Phổ thông minh châu,Trường THPT Minh Châu,THPT Minh Châu
36672,PTTH Mộ Đức 1,Trường THPT số 1 Mộ Đức,THPT Mộ Đức 1
35773,Mộ Đức II,Trường THPT Số 2 Mộ Đức,THPT Mộ Đức 2
36165,Trường THPTTH Mộc Hóa,Trường THPT Mộc Hoá,THPT Mộc Hoá
35372,PHổ Thông Mường Bú,Trường THPT Mường Bú,THPT Mường Bú
35511,trường trung học phổ thông mường lát,Trường THPT Mường Lát,THPT Mường Lát
36623,Trung Học Phổ Thông Mường Lát,Trường THPT Mường Lát,THPT Mường Lát
35265,truong Trường THPT my duc c,Trường THPT Mỹ Đức C,THPT Mỹ Đức C
36658,TTrường THPT my duc c,Trường THPT Mỹ Đức C,THPT Mỹ Đức C
36733,Trường THPT My phuoc tay cai lay tien giang,Trường THPT Mỹ Phước Tây,THPT Mỹ Phước Tây
36005,thuong trng hoc pho thong nam dan 1,Trường THPT Nam Đàn 1,THPT Nam Đàn 1
36520,Trung học phổ thông Nam Đàn,Trường THPT Nam Đàn 1,THPT Nam Đàn 1
35360,Trường THPT  Nam Đàn 2,Trường THPT Nam Đàn 2,THPT Nam Đàn 2
35453,truong Trường THPT Nam Dong Quan,Trường THPT Nam Đông Quan,THPT Nam Đông Quan
36389,Trường THPT Nam Khoái Châu,Trường THPT nam Khoái Châu,THPT nam Khoái Châu
36191,Nam Ki Khoi Nghia Q11,Trường THPT Nam Kỳ Khởi Nghĩa,THPT Nam Kỳ Khởi Nghĩa
35944,Truong Trung hoc pho thong Nam Phu Cu,Trường THPT Nam Phù Cừ,THPT Nam Phù Cừ
36011,phổ thông bán công nam sách,Trường THPT Nam Sách 2,THPT Nam Sách 2
36447,Trường Trường THPT Nậm Tăm,Trường THPT Nậm Tăm,THPT Nậm Tăm
35528,truongTrường THPT nam yen thanh,Trường THPT Nam Yên Thành,THPT Nam Yên Thành
35405,Trường THPT Năng Khiếu Tiền Giang,Trường THPT Năng Khiếu - Đại học Quốc Gia,THPT Năng Khiếu - ĐH Quốc Gia
35830,Đại học Thể Dục thể thao tỉnh Vĩnh phúc,Trường Năng Khiếu Thể Dục Thể Thao,THPT Năng Khiếu Thể Dục Thể Thao
35368,Năng Khiếu TDTT - TP.HCM,Trường THPT Năng Khiếu Thể Dục Thể Thao,THPT Năng Khiếu Thể Dục Thể Thao
36455,Trường NK TDTT Trà Vinh,Trường Năng Khiếu Thể Dục Thể Thao Trà Vinh,THPT Năng Khiếu Thể Dục Thể Thao Trà Vinh
36523,Trường THPT Nghia Hưng A Nam Đinh,Trường THPT Nghĩa Hưng A,THPT Nghĩa Hưng A
35778,Trường THPT Ngo Quyen - HP,Trường THPT Ngô Quyền,THPT Ngô Quyền
36328,Trường THPTTH Ngô Quyền - Nam Định,Trường THPT Ngô Quyền,THPT Ngô Quyền
36557,Trường THPT Ngô Quyền- ba vì,Trường THPT Ngô Quyền,THPT Ngô Quyền
35409,thhpt ngô quyền,Trường THPT Ngô Quyền Đông Anh,THPT Ngô Quyền Đông Anh
36529,Trường THPT Ngô Quyền,Trường THPT Ngô Quyền Đông Anh,THPT Ngô Quyền Đông Anh
36423,Trường THPT Ngô Thì Nhậm,Trường THPT Ngô Thì Nhậm,THPT Ngô Thì Nhậm
35207,Trường Trung Học Phổ Thông Huyện Ngọc Hiển,Trường THPT Ngọc Hiển,THPT Ngọc Hiển
36604,Ngu Hanh Son Highschool,Trường THPT Ngũ Hành Sơn,THPT Ngũ Hành Sơn
36441,Trung hoc Nguyen An Ninh Q10,Trường THPT Nguyễn An Ninh,THPT Nguyễn An Ninh
36204,Trường THPT Đà Loan,Trường THPT Nguyễn Bỉnh Khiêm,THPT Nguyễn Bỉnh Khiêm
36206,PT Nguyễn Bỉnh Khiêm Châu Thành An Giang,Trường THPT Nguyễn Bỉnh Khiêm,THPT Nguyễn Bỉnh Khiêm
36480,Trường Trường THPT Nguyễn Bỉnh Khiêm-TP Hải Dương,Trường THPT Nguyễn Bỉnh Khiêm,THPT Nguyễn Bỉnh Khiêm
35843,Trường THPT Nguyễn Cảnh Chân,Trường THPT Nguyễn Cảnh Chân,THPT Nguyễn Cảnh Chân
35814,Trường THPT Nguyễn Chí Thanh(Chợ Vàm),Trường THPT Nguyễn Chí Thanh,THPT Nguyễn Chí Thanh
36568,"Trường THPT nguyễn chí thanh , hòa thành , tây ninh .",Trường THPT Nguyễn Chí Thanh,THPT Nguyễn Chí Thanh
36624,"Nguyễn Chí Thanh, TT Chợ Vàm, Phú Tân, An Giang",Trường THPT Nguyễn Chí Thanh,THPT Nguyễn Chí Thanh
35694,"Trường THPT Nguyễn Công Trứ, Long Xuyên, An Giang",Trường THPT Nguyễn Công Trứ,THPT Nguyễn Công Trứ
35599,Trường Trường THPT Nguyễn Đáng,Trường THPT Nguyễn Đáng,THPT Nguyễn Đáng
35739,Trường THPTTH Nguyễn Đáng Càng Long,Trường THPT Nguyễn Đáng,THPT Nguyễn Đáng
35921,TrườngTrường THPT Nguyễn Đáng,Trường THPT Nguyễn Đáng,THPT Nguyễn Đáng
36023,Trường THPT Nguyễn Đình Chiểu - Suối Đá - Dương Minh Châu,Trường THPT Nguyễn Đình Chiểu,THPT Nguyễn Đình Chiểu
36728,Trung hoc pho thong nguyen cong hoan,Trường THPT Nguyễn Đình Chiểu,THPT Nguyễn Đình Chiểu
36576,PTTH Nguyen Dong Chi,Trường THPT Nguyễn Đổng Chi,THPT Nguyễn Đổng Chi
36736,truong trung hoc pho thong nguyen dong chi,Trường THPT Nguyễn Đổng Chi,THPT Nguyễn Đổng Chi
35383,Trường Trung Học Phổ Thông Nguyễn Du,Trường THPT Nguyễn Du,THPT Nguyễn Du
35601,Nguyễn Du Q.10,Trường THPT Nguyễn Du,THPT Nguyễn Du
35642,Trường THPT nguyen du tp bac ninh,Trường THPT Nguyễn Du,THPT Nguyễn Du
35872,Trường THPT Nguyễn Du- Thanh Oai - Hà Nội,Trường THPT Nguyễn Du,THPT Nguyễn Du
36283,"Trường THPT Nguyễn Du, Hải",Trường THPT Nguyễn Du,THPT Nguyễn Du
36409,Trường THPT Nguyễn Du Bảo Lộc,Trường THPT Nguyễn Du,THPT Nguyễn Du
36411,Nguyễn Du Hòa Bình,Trường THPT Nguyễn Du,THPT Nguyễn Du
35466,Trường THPT Nguyễn Duy Hiệu,Trường THPT Nguyễn Duy Hiệu,THPT Nguyễn Duy Hiệu
35569,TH.NGUYEN DUY HIEU DIEN BAN,Trường THPT Nguyễn Duy Hiệu,THPT Nguyễn Duy Hiệu
35897,Trường THPT NGUEN HỒNG,Trường THPT Nguyên Hồng,THPT Nguyên Hồng
35975,Trường Trung học phổ thông dân lập nguyên hồng,Trường THPT Nguyên Hồng,THPT Nguyên Hồng
35291,"Trường THPT Nguyễn Huệ, Q9",Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
35448,Trường THPT Nguyễn Hue chau thanh ben tre,Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
35559,Trường THPT Nguyen Hue Lagi,Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
35675,Trường THPTnguyenhue,Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
35709,"Trường THPT  Bến Cầu, Bến Cầu, Tây Ninh",Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
36049,TTH PHỔ THÔNG NGUYỄN HUỆ,Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
36072,"THPH Nguyễn Huệ, Bình Phước",Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
36092,Trường THPT Nguyễn Hụê Thị Xã Lagi,Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
36388,Lop 12c Truong Trường THPT Nguyen Hue,Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
36723,Trường THPT Ngyuen hue-kien thuy-hai phong,Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
36751,Trung học phổ thông Nguyễn Huệ Núi thành - Quảng Nam,Trường THPT Nguyễn Huệ,THPT Nguyễn Huệ
36281,"TP nguyen hue ,tay son ,binh dinh",Trường THPT Nguyễn Huệ - Bình Định,THPT Nguyễn Huệ
36296,Trường THPT (NHC) Cho Moi - An Giang,Trường THPT Nguyễn Hữu Cảnh,THPT Nguyễn Hữu Cảnh
35568,Trường THPT NGUYỄN HỮU CẦU huyện hóc môn,Trường THPT Nguyễn Hữu Cầu,THPT Nguyễn Hữu Cầu
35998,Trường THPT NguyenHuuTien,Trường THPT Nguyễn Hữu Tiến - Hà Nam,THPT Nguyễn Hữu Tiến
36502,truong Trường THPT Nguyen tat Thanh- daknong viet nam,Trường THPT Nguyễn Tất Thành,THPT Nguyễn Tất Thành
35430,Trường THPT nguyen thai binh,Trường THPT Nguyễn Thái Bình,THPT Nguyễn Thái Bình
35728,Trường THPT Nguyen Thai Hoc,Trường THPT Nguyễn Thái Học,THPT Nguyễn Thái Học
35915,TTPT Nguyen Thai Hoc,Trường THPT Nguyễn Thái Học,THPT Nguyễn Thái Học
35960,Trường Trường THPT Nguyễn Thái Học Diên Khánh,Trường THPT Nguyễn Thái Học,THPT Nguyễn Thái Học
35860,Trường THPT mjnh khai,Trường THPT Nguyễn Thị Minh Khai,THPT Nguyễn Thị Minh Khai
36144,Tưng hoc trung hoc pho thong nguyen thi minh khai,Trường THPT Nguyễn Thị Minh Khai,THPT Nguyễn Thị Minh Khai
36300,truong nguyen thi minh khai,Trường THPT Nguyễn Thị Minh Khai,THPT Nguyễn Thị Minh Khai
36677,truongnguyenthiminhkhai,Trường THPT Nguyễn Thị Minh Khai,THPT Nguyễn Thị Minh Khai
35851,PTTH Nguyễn Trãi - Đà Nẵng,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
35909,Trường THPT nguyen trai hoi an,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
36139,"PTTH Nguyễn Trãi, Thanh Hóa",Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
36468,Trường THPT Nguyễn Trãi - Hòa Bình,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
36541,Trường THPT Nguyễn Trãi Thị Xã An Khê Gia Lai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
