Column1,text,normed_text,clean_text
19628,Trường THPT Nguyễn Trãi Ninh Hòa Khánh Hòa,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
20069,Trường THPT Lái Thiêu,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
20154,"Trường THPT Nguyễn Trãi, Biên Hòa, Đồng Nai, Việt Nam",Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
22087,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
22400,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
22448,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
22944,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
23283,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
23433,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
23580,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
23696,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
23829,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
23887,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
23971,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
24128,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
24389,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
24539,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
24749,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
24895,truong Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
24949,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25042,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25106,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25330,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25370,Trường THPT nguyen trai tu 01 02 2020,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25378,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25455,Trường THPT nguyen trai truoc 01 02 2020,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25466,Trường THPT nguyen trai tu 01 02 2020,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25521,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25751,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
25977,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
26257,Trường THPT nguyen trai,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
27669,Trường THPT Nguyễn Trãi-Giồng Trôm-Bến Tre,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
28069,Trường THPT Nguyễn Trãi huyện Châu Đức tỉnh BRVT,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
28202,Truong Trường THPT Nguyễn Trãi- Trãng Bàng. TN,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
28631,phổ thông Nguyễn Trãi Đà Nẵng,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
29720,Trường THPT Nguyễn Trãi TP Vinh Nghệ An,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
29859,Trung hoc Nguyen Trai Sai Gon,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
15125,THPT Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
15227,Trường Trung Học Phổ Thông Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
15767,Truong THPT cap 2-3 nguyen trai,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
16099,NguyễnTrãi higt skull,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
18561,PTTH Nguyễn Trãi Q.4,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
18710,Đã từng học trường THPT Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
18850,THPT Nguyễn Trãj,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
27748,"Trường THPT Nguyen Trai, HN",Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
28679,truong PTTT Nguyen Trai,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
28904,Trường THPT Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
29014,Trường THPT Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
29136,Trường PT Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
29943,TTrường THPThong nguyen Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi - Ba Đình
21686,Trường THPT nguyen trai ba dinh,Trường THPT Nguyễn Trãi-Ba Đình,THPT Nguyễn Trãi-Ba Đình
21991,Trường THPT nguyen trai thuong tin,Trường THPT Nguyễn Trãi-Thường Tín,THPT Nguyễn Trãi-Thường Tín
24809,Trường THPT nguyen tran,Trường THPT Nguyễn Trân,THPT Nguyễn Trân
27701,TH NGUYEN TRAN,Trường THPT Nguyễn Trân,THPT Nguyễn Trân
25165,Trường THPT nguyen tri phuong bao loc,Trường THPT Nguyễn Tri Phương - Bảo Lộc,THPT Nguyễn Tri Phương - Bảo Lộc
21937,pt nguyen truc,Trường THPT Nguyễn Trực,THPT Nguyễn Trực
23584,Trường THPT nguyen trung ngan,Trường THPT Nguyễn Trung Ngạn,THPT Nguyễn Trung Ngạn
24310,Trường THPT nguyen trung thien,Trường THPT Nguyễn Trung Thiên,THPT Nguyễn Trung Thiên
28241,Nguyen trung thjen,Trường THPT Nguyễn Trung Thiên,THPT Nguyễn Trung Thiên
16047,PTTH Nguyen Trung Truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
16048,THPT Nguyen Trung TRuc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
16287,Truong THPT Nguyễn Trung Trực,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
16459,Truong PTTH Nguyen Trung Truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
19370,THPT Nguyễn Trung Trực,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
22189,Trường THPT nguyen trung truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
24821,Trường THPT nguyen trung truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
25443,Trường THPT nguyen trung truc truoc 01 02 2020,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
25464,Trường THPT nguyen trung truc tu 01 02 2020,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
25707,Trường THPT nguyen trung truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
25885,Trường THPT nguyen trung truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
26051,Trường THPT nguyen trung truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
26495,Trường THPT nguyen trung truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
26501,Trường THPT nguyen trung truc,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
27918,Trường THPT Nguyễn Trung Trực - Quận Gò Vấp - Thành phố Hồ Chí Minh,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
23792,Trường THPT nguyen truong thuy,Trường THPT Nguyễn Trường Thuý,THPT Nguyễn Trường Thuý
15864,Thpt nguyen truong to mdrak,TRƯỜNG THPT NGUYỄN TRƯỜNG TỘ,THPT NGUYỄN TRƯỜNG TỘ
16380,trường THPT NGUYỄN TRƯỜNG TỘ (AN NHƠN_ BÌNH ĐỊNH),Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
16488,Trường THPT Nguyễn Trường Tộ - Bình Định,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
16497,THPT Nguyễn Trường Tộ - Phú Yên,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
16757,THPT Nguyễn Trường Tộ - Huế,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
17577,THPT Nguyễn Trường Tộ - Huế,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
18138,Nguyễn Trường Tộ - Huế,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
21780,Trường THPT nguyen truong to,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
24241,Trường THPT nguyen truong to,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
24490,Trường THPT nguyen truong to,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
24855,Trường THPT nguyen truong to,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
24903,truong Trường THPT nguyen truong to,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
24950,Trường THPT nguyen truong to,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
25057,Trường THPT nguyen truong to,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
25514,Trường THPT nguyen truong to,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
28301,Trường THPT Nguyễn Trường Tộ - Đức Cơ - Gia Lai,Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
24121,Trường THPT nguyen truong to tp vinh,Trường THPT Nguyễn Trường Tộ - TP Vinh,THPT Nguyễn Trường Tộ
26034,Trường THPT nguyen van con,Trường THPT Nguyễn Văn Côn,THPT Nguyễn Văn Côn
15831,"thpt nguyen van cu,krongbuk daklak",THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
15897,trung hoc pho thong dakto,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
17076,trung hoc pho thong nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
17484,"THPT Nguyễn Văn Cừ, Quế Phú, Quê Sơn, Quảng Nam",Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
17863,THPT Nguyễn Văn Cừ,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
19127,Trung học phổ thông Nguyễn Văn Cừ,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
19738,"THPT Nguyễn Văn Cừ, KrongBuk, Daklak",THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
21840,Trường THPT nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
22330,Trường THPT nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
23457,Trường THPT nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
23495,Trường THPT nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
24619,Trường THPT nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
24755,Trường THPT nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
25033,Trường THPT nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
25980,Trường THPT nguyen van cu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
27983,Đã học tại Trường THPT nguyễn văn cừ,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
29035,"Trường THPT Đắc Tô, KON Tum",Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
29359,Trường THPT Nguyen Văn Cư,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
29512,Trường THPT NguyenVanCu,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
29594,Trường THPT Nguyễn Văn Cừ,Trường THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ
26356,Trường THPT nguyen van hai,Trường THPT Nguyễn Văn Hai,THPT Nguyễn Văn Hai
25912,Trường THPT nguyen van huong,Trường THPT Nguyễn Văn Hưởng,THPT Nguyễn Văn Hưởng
21724,Trường THPT nguyen van huyen,Trường THPT Nguyễn Văn Huyên,THPT Nguyễn Văn Huyên
22713,Trường THPT nguyen van huyen,Trường THPT Nguyễn Văn Huyên,THPT Nguyễn Văn Huyên
22132,Trường THPT nguyen van linh,Trường THPT Nguyễn Văn Linh,THPT Nguyễn Văn Linh
24982,Trường THPT nguyen van linh,Trường THPT Nguyễn Văn Linh,THPT Nguyễn Văn Linh
24985,Trường THPT nguyen van linh,Trường THPT Nguyễn Văn Linh,THPT Nguyễn Văn Linh
24999,Trường THPT nguyen van linh,Trường THPT Nguyễn Văn Linh,THPT Nguyễn Văn Linh
25403,Trường THPT nguyen van linh,Trường THPT Nguyễn Văn Linh,THPT Nguyễn Văn Linh
25496,Trường THPT nguyen van linh,Trường THPT Nguyễn Văn Linh,THPT Nguyễn Văn Linh
27322,Truong Trung Hoc Pho Thong Nguyen Van Linh,Trường THPT Nguyễn Văn Linh,THPT Nguyễn Văn Linh
27744,Truong Trường THPT Nguyen Van Linh,Trường THPT Nguyễn Văn Linh,THPT Nguyễn Văn Linh
26533,Trường THPT nguyen van nguyen,Trường THPT Nguyễn Văn Nguyễn,THPT Nguyễn Văn Nguyễn
19407,Trường THPT Nguyễn Văn Tăng. Q9,Trường THPT Nguyễn Văn Tăng,THPT Nguyễn Văn Tăng
22141,Trường THPT nguyen van tang,Trường THPT Nguyễn Văn Tăng,THPT Nguyễn Văn Tăng
26306,Trường THPT nguyen van thiet,Trường THPT Nguyễn Văn Thiệt,THPT Nguyễn Văn Thiệt
26029,Trường THPT nguyen van thin,Trường THPT Nguyễn Văn Thìn,THPT Nguyễn Văn Thìn
15903,Trường THPT Nguyễn Văn Thoại,Trường THPT Nguyễn Văn Thoại,THPT Nguyễn Văn Thoại
25923,Trường THPT nguyen van thoai,Trường THPT Nguyễn Văn Thoại,THPT Nguyễn Văn Thoại
16319,Trường THPT Nguyễn Văn Tiếp,Trường THPT Nguyễn Văn Tiếp,THPT Nguyễn Văn Tiếp
16320,Trường THPT Nguyễn Văn Tiếp,Trường THPT Nguyễn Văn Tiếp,THPT Nguyễn Văn Tiếp
19525,Truong trung hoc pho thong tan phuoc,Trường THPT Nguyễn Văn Tiếp,THPT Nguyễn Văn Tiếp
19834,THPT Nguyễn Văn Tiếp,Trường THPT Nguyễn Văn Tiếp,THPT Nguyễn Văn Tiếp
26039,Trường THPT nguyen van tiep,Trường THPT Nguyễn Văn Tiếp,THPT Nguyễn Văn Tiếp
24191,Trường THPT nguyen van to,Trường THPT Nguyễn Văn Tố,THPT Nguyễn Văn Tố
15298,THPT Nguyễn Văn Trỗi Hà Tĩnh,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
16588,Nguyễn Văn Trỗi - Nha Trang,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
16589,"Nguyễn Văn Trỗi High School , Nha Trang city",Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
19256,THPT Nguyễn Văn Trỗi - Nha Trang - Khánh Hòa,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
19346,Trung hoc pho thong nguyen van troi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
24331,Trường THPT nguyen van troi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
24646,Trường THPT nguyen van troi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
25082,Trường THPT nguyen van troi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
25450,Trường THPT nguyen van troi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
25508,Trường THPT nguyen van troi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
27405,Truong PTTH Nguyen Van troi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
28588,TPTH Nguyễn Văn Trỗi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
15084,TTHPT Nguyen Van Xien,Trường THPT Nguyễn Văn Xiện,THPT Nguyễn Văn Xiện
26119,Trường THPT nguyen van xien truoc 2017,Trường THPT Nguyễn Văn Xiện,THPT Nguyễn Văn Xiện
26121,Trường THPT nguyen van xien tu 2017,Trường THPT Nguyễn Văn Xiện,THPT Nguyễn Văn Xiện
15834,truong THPT Nguyen Viet Dung,Trường THPT Nguyễn Việt Dũng,THPT Nguyễn Việt Dũng
19080,THPT nguyen viet dung,Trường THPT Nguyễn Việt Dũng,THPT Nguyễn Việt Dũng
19598,Truong PTTH Nguyen Viet Dung,Trường THPT Nguyễn Việt Dũng,THPT Nguyễn Việt Dũng
19706,THPT AN BÌNH CÁI RĂNG-CẦN THƠ,Trường THPT Nguyễn Việt Dũng,THPT Nguyễn Việt Dũng
26186,Trường THPT nguyen viet dung,Trường THPT Nguyễn Việt Dũng,THPT Nguyễn Việt Dũng
29833,Trường Trung học phổ thông Nguyễn Việt Dũng,Trường THPT Nguyễn Việt Dũng,THPT Nguyễn Việt Dũng
17215,Trường THPT Nguyễn Việt Hồng.,Trường THPT Nguyễn Việt Hồng,THPT Nguyễn Việt Hồng
18813,THPT Nguyễn Việt Hồng,Trường THPT Nguyễn Việt Hồng,THPT Nguyễn Việt Hồng
26145,Trường THPT nguyen viet hong,Trường THPT Nguyễn Việt Hồng,THPT Nguyễn Việt Hồng
18917,Thpt Nguyen Viet Khai,Trường THPT Nguyễn Việt Khái,THPT Nguyễn Việt Khái
26524,Trường THPT nguyen viet khai,Trường THPT Nguyễn Việt Khái,THPT Nguyễn Việt Khái
23188,Trường THPT nguyen viet xuan,Trường THPT Nguyễn Viết Xuân,THPT Nguyễn Viết Xuân
25191,Trường THPT nguyen viet xuan di linh,Trường THPT Nguyễn Viết Xuân - Di Linh,THPT Nguyễn Viết Xuân - Di Linh
24098,Trường THPT nguyen xuan nguyen,Trường THPT Nguyễn Xuân Nguyên,THPT Nguyễn Xuân Nguyên
24193,Trường THPT nguyen xuan on,Trường THPT Nguyễn Xuân Ôn,THPT Nguyễn Xuân Ôn
28255,truong Trường THPT nguyen Xuan On,Trường THPT Nguyễn Xuân Ôn,THPT Nguyễn Xuân Ôn
29507,Trường THPT nguyem xuan on,Trường THPT Nguyễn Xuân Ôn,THPT Nguyễn Xuân Ôn
24581,Trường THPT nguyentrai,Trường THPT NguyễnTrãi,THPT NguyễnTrãi
25739,Trường THPT nha man,Trường THPT Nha Mân,THPT Nha Mân
28996,Trung Học Phổ Thông Nha Mân,Trường THPT Nha Mân,THPT Nha Mân
23375,Trường THPT nha nam,Trường THPT Nhã Nam,THPT Nhã Nam
17896,THPT Nhân Chính,Trường THPT Nhân Chính,THPT Nhân Chính
21768,Trường THPT nhan chinh,Trường THPT Nhân Chính,THPT Nhân Chính
19059,Nhân Việt Highschool,Trường THPT Nhân Việt,THPT Nhân Việt
22247,Trường THPT nhan viet,Trường THPT Nhân Việt,THPT Nhân Việt
17722,THPT Nhi Chieu,Trường THPT Nhị Chiểu,THPT Nhị Chiểu
23509,Trường THPT nhi chieu truoc 28 4 2017,Trường THPT Nhị Chiểu,THPT Nhị Chiểu
23516,Trường THPT nhi chieu tu 28 4 2017,Trường THPT Nhị Chiểu,THPT Nhị Chiểu
26391,Trường THPT nhi truong,Trường THPT Nhị Trường,THPT Nhị Trường
24598,truong pt nhieu cap hoc hoang sa,Trường THPT nhiều cấp học Hoàng Sa,THPT nhiều cấp học Hoàng Sa
24604,truong pt nhieu cap hoc hoang sa,Trường THPT nhiều cấp học Hoàng Sa,THPT nhiều cấp học Hoàng Sa
24599,truong pt nhieu cap hoc quang dong,Trường THPT nhiều cấp học Quảng Đông,THPT nhiều cấp học Quảng Đông
24605,truong pt nhieu cap hoc quang dong,Trường THPT nhiều cấp học Quảng Đông,THPT nhiều cấp học Quảng Đông
18661,Trường THPT Nhơn Trạch,Trường THPT Nhơn Trạch,THPT Nhơn Trạch
19083,Trường THPT Nhơn Trạch tỉnh Đồng Nai,Trường THPT Nhơn Trạch,THPT Nhơn Trạch
20100,Trường Trung Học Phổ Thông Nhơn Trạch,Trường THPT Nhơn Trạch,THPT Nhơn Trạch
25609,Trường THPT nhon trach,Trường THPT Nhơn Trạch,THPT Nhơn Trạch
24015,Trường THPT nhu thanh,Trường THPT Như Thanh,THPT Như Thanh
29141,TRuong PTTH NHu THanh THanh Hoa,Trường THPT NHƯ THANH,THPT NHƯ THANH
29895,truong Trường THPT nhu thanh 1,Trường THPT NHƯ THANH,THPT NHƯ THANH
24016,Trường THPT nhu thanh 2,Trường THPT Như Thanh 2,THPT Như Thanh 2
15498,Trường THPT Như Thanh 2,Trường THPT Như Thanh II,THPT Như Thanh II
28836,Trung hoc pho thong nhu thanh 10,Trường THPT Như Thanh II,THPT Như Thanh II
29819,Pho thong nhu thanh 2,Trường THPT Như Thanh II,THPT Như Thanh II
17593,"THPT Nhữ Văn Lan, Tiên Lãng, Hải Phòng",Trường THPT Nhữ Văn Lan,THPT Nhữ Văn Lan
22409,Trường THPT nhu van lan,Trường THPT Nhữ Văn Lan,THPT Nhữ Văn Lan
16133,Trường THPT Như Xuân,Trường THPT Như Xuân,THPT Như Xuân
24011,Trường THPT nhu xuan,Trường THPT Như Xuân,THPT Như Xuân
28741,Trường THPT Như xuân,Trường THPT Như Xuân,THPT Như Xuân
20015,THPT Như Xuân II,Trường THPT Như Xuân 2,THPT Như Xuân 2
24013,Trường THPT nhu xuan 2,Trường THPT Như Xuân 2,THPT Như Xuân 2
15659,THPT Ninh Bình - Bạc Liêu - TPNB,Trường THPT Ninh Bình - Bạc Liêu,THPT Ninh Bình - Bạc Liêu
23918,Trường THPT ninh binh bac lieu,Trường THPT Ninh Bình - Bạc Liêu,THPT Ninh Bình - Bạc Liêu
24394,Trường THPT ninh chau,Trường THPT Ninh Châu,THPT Ninh Châu
17799,THPT Ninh Châu,Trường THPT Ninh Châu - Quảng Bình,THPT Ninh Châu - Quảng Bình
16938,trường THPT Ninh Hải,Trường THPT Ninh Hải,THPT Ninh Hải
18959,Trường THPT Ninh Hải,Trường THPT Ninh Hải,THPT Ninh Hải
25391,Trường THPT ninh hai,Trường THPT Ninh Hải,THPT Ninh Hải
27360,Truong Trường THPT cap 2 & 3 Ninh Hai,Trường THPT Ninh Hải,THPT Ninh Hải
18715,Truong THPT Ninh Quoi,Trường THPT Ninh Quới,THPT Ninh Quới
26491,Trường THPT ninh quoi,Trường THPT Ninh Quới,THPT Ninh Quới
26492,Trường THPT ninh thanh loi,Trường THPT Ninh Thạnh Lợi,THPT Ninh Thạnh Lợi
22375,truong pt noi tru do son,Trường THPT Nội Trú Đồ Sơn,THPT Nội Trú Đồ Sơn
24066,Trường THPT nong cong,Trường THPT Nông Cống,THPT Nông Cống
24060,Trường THPT nong cong 1,Trường THPT Nông Cống 1,THPT Nông Cống 1
24061,Trường THPT nong cong 2,Trường THPT Nông Cống 2,THPT Nông Cống 2
24062,Trường THPT nong cong 3,Trường THPT Nông Cống 3,THPT Nông Cống 3
29938,Trường THPT Nông Cống3 - Thanh Hóa,Trường THPT NÔNG CỐNG 3,THPT NÔNG CỐNG 3
24063,Trường THPT nong cong 4,Trường THPT Nông Cống 4,THPT Nông Cống 4
28117,trung hoc pho thong nong cong 4,Trường THPT Nông Cống 4,THPT Nông Cống 4
15874,thpt ban cong so 1 nong cong,Trường THPT Nông Cống I,THPT Nông Cống I
16056,Trường Trung Học Phổ Thông Nông Cống1,Trường THPT Nông Cống I,THPT Nông Cống I
28683,trung học phổ thông nông công I,Trường THPT Nông Cống I,THPT Nông Cống I
29294,pho thong nong cong 1,Trường THPT Nông Cống I,THPT Nông Cống I
29732,Trường THPT Nông Cống I,Trường THPT Nông Cống I,THPT Nông Cống I
16237,Phổ Thông Nông Sơn,Trường THPT Nông Sơn,THPT Nông Sơn
17176,truong trung hoc pho thong nong son,Trường THPT Nông Sơn,THPT Nông Sơn
17382,"THPT  Nông Sơn, Nông Sơn, Quảng Nam",Trường THPT Nông Sơn,THPT Nông Sơn
17498,Trung Hoc Pho Thong Nong Son,Trường THPT Nông Sơn,THPT Nông Sơn
19016,Trường THPT Nông Sơn,Trường THPT Nông Sơn,THPT Nông Sơn
24659,Trường THPT nong son,Trường THPT Nông Sơn,THPT Nông Sơn
27509,Trường THPT Nông Sơn,Trường THPT Nông Sơn,THPT Nông Sơn
28215,Trường THPT Nông Sơn,Trường THPT Nông Sơn,THPT Nông Sơn
16072,Trường THPT Núi Thành,Trường THPT Núi Thành,THPT Núi Thành
16191,pho thong nui thanh,Trường THPT Núi Thành,THPT Núi Thành
16750,Trường PTTH Núi Thành,Trường THPT Núi Thành,THPT Núi Thành
17550,THPT Núi Thành - Quảng Nam,Trường THPT Núi Thành,THPT Núi Thành
18206,Trường THPT Núi Thành,Trường THPT Núi Thành,THPT Núi Thành
19104,Trường THPT Núi Thành Quảng Nam,Trường THPT Núi Thành,THPT Núi Thành
19209,truong thpt nui thanh,Trường THPT Núi Thành,THPT Núi Thành
20035,THPT Núi Thành,Trường THPT Núi Thành,THPT Núi Thành
24632,Trường THPT nui thanh,Trường THPT Núi Thành,THPT Núi Thành
28435,thph nui thanh,Trường THPT Núi Thành,THPT Núi Thành
28971,TPT nui thanh,Trường THPT Núi Thành,THPT Núi Thành
16141,Trừơng THPT Ông Ích Khiêm,Trường THPT ông ích khiêm,THPT ông ích khiêm
17163,Thpt Ong ich khiem (07),Trường THPT ông ích khiêm,THPT ông ích khiêm
17311,truong THPT Ong Ich Khiem,Trường THPT ông ích khiêm,THPT ông ích khiêm
18224,Trường THPT Ông Ích Khiêm,Trường THPT ông ích khiêm,THPT ông ích khiêm
18252,Trường PTTH Ông Ích Khiêm,Trường THPT ông ích khiêm,THPT ông ích khiêm
18267,THPT Ông Ích Khiêm,Trường THPT ông ích khiêm,THPT ông ích khiêm
19626,THPT ONG ICH KHIEM,Trường THPT ông ích khiêm,THPT ông ích khiêm
22455,Trường THPT ong ich khiem,Trường THPT Ông Ích Khiêm,THPT Ông Ích Khiêm
29537,Trường THPT Ông Ích Khiêm,Trường THPT ông ích khiêm,THPT ông ích khiêm
22757,Trường THPT pac khuong,Trường THPT Pác Khuông,THPT Pác Khuông
23497,Trường THPT pha lai,Trường THPT Phả Lại,THPT Phả Lại
23198,Trường THPT pham cong binh,Trường THPT Phạm Công Bình,THPT Phạm Công Bình
29624,Trường THPT Phạm Công Bình - Vĩnh Phúc,Trường THPT Phạm Công Bình,THPT Phạm Công Bình
19118,Trường THPT Phạm Hồng Thái,Trường THPT Phạm Hồng Thái,THPT Phạm Hồng Thái
